beat,timestamp_m,locLat,locLon,accX,accY,accZ,gyroX,gyroY,gyroZ,uncMagX,uncMagY,unMagZ,verticalDistance,horizontalDistance
1606915723,1606915723502.0,50.530617,14.069232399999999,1.8758569999999999,-10.414778,0.6979098000000001,-0.31594557,-0.44113633,-0.36214536,58.760002,72.25,-194.5,0.0,0.0
1606915724,1606915724491.0,50.5306393,14.0692143,1.8602947,-9.619304,0.93613285,0.08050596,-0.07034114,-0.21065077,47.75,65.52,-200.18,0.0,0.0
1606915725,1606915725495.0,50.530657899999994,14.0692019,1.7381904,-10.3656965,0.05746084,-0.34282365,0.06710354,0.009260714,50.09,65.45,-200.285,0.0,0.0
1606915726,1606915726495.0,50.5306679,14.069194699999999,2.1260512,-10.119094,-0.037110128,-0.026395457,-0.24199428,-0.35848016,58.160004,67.77,-197.49,0.0,0.0
1606915727,1606915727502.0,50.5306828,14.0691835,1.3694833999999998,-10.364499,0.50158525,0.0798951,0.05122105,-0.27967855,59.54,69.32,-193.59999,0.0,0.0
1606915728,1606915728495.0,50.530694200000006,14.0691772,1.7154455000000002,-10.072407,-0.04309563,-0.37642124,-0.06362162,-0.26318517,59.84,67.33,-196.46,0.0,0.0
1606915729,1606915729498.5,50.5307112,14.0691649,1.35152685,-10.1675765,0.35075056,-0.27165785,-0.033689222500000005,-0.10985800800000001,47.8,61.33,-199.57,0.0,0.0
1606915730,1606915730501.0,50.530718,14.0691598,1.3970166000000002,-10.019734,0.009576807,0.07195385,-0.15952747,-0.2014878,37.28,53.280003,-204.83,0.0,0.0
1606915731,1606915731501.0,50.530728100000005,14.0691516,2.2026656000000004,-10.513538,0.32202013,-0.09817213,-0.03796528,-0.24730268,49.86,51.875,-201.000005,0.0,0.0
1606915732,1606915732498.5,50.5307386,14.0691376,1.3742717500000001,-9.53012,-0.32800564,-0.03128238,-0.07980954700000001,-0.16239242,57.55,51.894999999999996,-198.58,0.0,0.0
1606915733,1606915733502.0,50.5307453,14.0691226,1.4030021000000001,-10.589554,0.23343466,0.047213804000000005,-0.374857455,-0.179496645,41.025000000000006,51.899998,-208.95,0.0,0.0
1606915734,1606915734504.0,50.530753999999995,14.0691057,2.147599,-9.89763,0.9983820999999999,-0.39963412,-0.21939225,-0.4385035,36.97,55.620003000000004,-210.95001000000002,0.0,0.0
1606915735,1606915735501.0,50.530759700000004,14.069098,0.038307227,-9.908403,0.44173019999999996,-0.07954073,-0.06850854,-0.141623,38.2,57.6,-205.0,0.0,0.0
1606915736,1606915736495.0,50.530769899999996,14.069069099999998,2.0757727999999998,-11.110292999999999,-0.51355624,-0.43078825,-0.17052303,-0.10191676,42.899998,58.940002,-204.05,0.0,0.0
1606915737,1606915737504.0,50.5307723,14.069054500000002,1.3467385,-9.7719345,0.8583213,-0.4472816,-0.083169304,-0.08908859,35.57,52.510002,-207.07,0.0,0.0
1606915738,1606915738502.0,50.530774900000004,14.0690415,1.2773066000000002,-10.357317,0.11372458,-0.37336692,0.23570237,-0.19660087,42.309998,55.64,-203.39,0.0,0.0
1606915739,1606915739491.0,50.5307736,14.069034400000001,0.33399114,-10.687716499999999,0.5602431999999999,-0.09664496,0.0017409623,-0.018228222,37.629996999999996,56.17,-201.82,0.0,0.0
1606915740,1606915740499.0,50.5307763,14.0690173,1.8614918000000003,-10.5356845,0.712275,0.268652455,-0.10821478,0.05751907,40.6250015,49.739998,-199.764995,0.0,0.0
1606915741,1606915741499.0,50.530781700000006,14.0690014,1.0929530500000002,-9.821015,0.24779987,0.062180005,0.32488868,0.024532346,61.87,56.63,-186.43001,0.0,0.0
1606915742,1606915742499.0,50.5307925,14.0689756,1.9321207999999999,-10.022128,-0.8355764000000001,-0.114970915,-0.28170052,-0.17949665,62.47,57.97,-198.34,0.0,0.0
1606915743,1606915743494.0,50.5308039,14.068957999999999,0.58777654,-10.19092,0.21428105,0.1568641,0.7427205,-0.15628377,51.33,53.489998,-209.77,0.0,0.0
1606915744,1606915744497.5,50.5308122,14.0689483,0.92655605,-9.15423,-0.03232172,-0.15101196,-0.16899587500000002,-0.11046887,41.210003,51.155,-211.1,0.0,0.0
1606915745,1606915745498.5,50.530826,14.068938199999998,1.4149733,-9.379285000000001,-0.5291186,0.043854042999999995,-0.17815885,-0.016395625,40.03500150000001,48.649998,-214.305,0.0,0.0
1606915746,1606915746495.0,50.5308401,14.068930300000002,1.1204863999999999,-9.320627,-0.6811504,0.29369795,0.111696705,-0.0054000509999999995,43.2,43.68,-217.79,0.0,0.0
1606915747,1606915747494.0,50.5308554,14.0689223,1.3455413999999999,-10.059238,-0.9768343,0.088447206,0.033505954,0.04591263,42.590004,42.77,-221.65,0.0,0.0
1606915748,1606915748503.0,50.5308633,14.0689165,1.6304513,-9.251195,-1.1599906999999998,0.67640498,-0.28780916,-0.020671681499999997,35.4549985,41.07,-226.97,0.0,0.0
1606915749,1606915749495.0,50.5308779,14.068910999999998,1.3323733,-9.879673,-0.047884032,0.20084643,-0.084391035,0.12837943,33.339996,40.539997,-225.53,0.0,0.0
1606915750,1606915750495.0,50.530893299999995,14.068907800000002,0.20709845,-9.479841,-0.4429273,-0.005015172,-0.012614371,-0.228060425,34.695001500000004,42.29,-226.73,0.0,0.0
1606915751,1606915751495.0,50.5309093,14.068907500000002,0.30166942,-9.2547865,0.23942018,-0.22981358,0.12819007,-0.17460972,37.510002,47.0,-218.79,0.0,0.0
1606915752,1606915752495.0,50.530925200000006,14.0689131,2.6156653999999997,-10.104728999999999,-0.51116204,0.1904617,-0.6592153000000001,-0.11046887,43.11,51.039997,-216.42,0.0,0.0
1606915753,1606915753502.0,50.53093270000001,14.0689175,1.1468226000000001,-9.572019000000001,0.108936176,-0.06915602,-0.20961839999999998,-0.27662423,36.150005,53.86,-218.53,0.0,0.0
1606915754,1606915754496.0,50.5309441,14.068925899999998,1.7369933000000002,-10.113108,0.12928689,0.07012125,-0.20839669,-0.304724,37.019997,53.27,-223.58,0.0,0.0
1606915755,1606915755499.0,50.5309614,14.068935,1.009156,-9.9353385,0.5009866999999999,0.15197718,-0.24871379,-0.14956425,27.8049965,52.2,-224.95,0.0,0.0
1606915756,1606915756495.0,50.5309756,14.0689369,2.2900537999999995,-9.812635,0.095169515,-0.055106122,0.08481864,-0.21370509,29.489997999999996,50.12,-227.16,0.0,0.0
1606915757,1606915757495.0,50.5309851,14.0689365,2.0446482,-9.56723,-0.21308395,0.010256458000000001,-0.19373591,-0.23691797,33.260002,51.61,-225.88,0.0,0.0
1606915758,1606915758495.0,50.530998499999995,14.068933600000001,1.7106571,-9.879673,-0.17357962,0.08050596,-0.8082664,-0.31694132,30.869999,52.19,-223.09999,0.0,0.0
1606915759,1606915759502.0,50.5310115,14.0689294,1.3778629999999998,-10.231621,-0.46208093,0.17152488,0.34871240000000003,-0.08481253,0.23000145,48.43,-228.44,0.0,0.0
1606915760,1606915760502.0,50.5310248,14.06892,1.6579846999999999,-10.131064,-1.1683705,-0.14734676,0.6669732,-0.17460972,4.2199993,47.78,-234.91,0.0,0.0
1606915761,1606915761502.0,50.531026700000005,14.068915099999998,1.3886370000000001,-10.596138,-1.282095,0.46290761,0.0054061525,-0.12879483,13.129999,46.54,-239.9,0.0,0.0
1606915762,1606915762502.0,50.5310314,14.0689013,1.8231845999999998,-9.662998,0.2825158,0.05576592,0.028619031499999996,-0.0536584065,11.9649983,47.26,-235.65,0.0,0.0
1606915763,1606915763495.0,50.5310364,14.068887099999998,1.8962077000000002,-9.148245,0.11133038,-0.10397534,-0.048960853,-0.12574051,13.429998999999999,49.730003,-233.52,0.0,0.0
1606915764,1606915764502.0,50.5310415,14.068876300000001,0.5626374,-9.074024,0.50158525,0.22650278,0.11902709,-0.06587571,14.359998999999998,49.83,-233.36,0.0,0.0
1606915765,1606915765501.0,50.531054499999996,14.068856,1.3204023,-10.107122,-0.25378537,-0.0013499819,-0.10943651,-0.07931474599999999,22.8,52.32,-226.36,0.0,0.0
1606915766,1606915766495.0,50.5310643,14.0688434,0.7781156,-10.134656,0.20829555,-0.049608335,-0.0413250385,-0.27845679999999995,27.39,55.935002000000004,-221.91,0.0,0.0
1606915767,1606915767494.0,50.531074,14.068831,1.1707646499999997,-10.269928,0.01316811,-0.052051797999999996,-0.050182585,-0.149869675,32.62,56.199996999999996,-221.32999999999998,0.0,0.0
1606915768,1606915768501.0,50.531079600000005,14.0688228,1.2162545,-9.847352,-0.26815059999999996,-0.22309408,-0.13387112,-0.24241577,30.53,57.16,-221.34,0.0,0.0
1606915769,1606915769502.0,50.5310935,14.068810699999998,1.6124948000000001,-10.284293,0.22146365,0.016975977,-0.16380352,-0.25707653,25.23,55.02,-225.73,0.0,0.0
1606915770,1606915770501.0,50.53111079999999,14.068798600000001,2.3080103,-9.721656,0.37588966,-0.012956421999999999,-0.24077255,-0.30594575,23.81,53.83,-227.12,0.0,0.0
1606915771,1606915771495.0,50.5311232,14.068787200000001,1.6184803,-9.7479925,0.21906945,-0.14612505,-0.09966267,-0.2943393,19.2,53.23,-225.98998999999998,0.0,0.0
1606915772,1606915772502.0,50.531133200000006,14.068775199999997,1.246182,-10.721235,0.2621651,-0.11985784,-0.21145101,-0.19721174,22.61,53.86,-226.98998999999998,0.0,0.0
1606915773,1606915773494.0,50.5311457,14.0687499,0.8367735000000001,-10.235211999999999,-0.13766660000000003,-0.16567273,0.063438356,-0.22286807,28.48,53.48,-224.20999,0.0,0.0
1606915774,1606915774499.0,50.5311545,14.0687316,0.712275,-9.995792,-0.6476316,-0.0031825788,0.24272731000000003,-0.13123829999999997,19.82,49.46,-227.55,0.0,0.0
1606915775,1606915775501.0,50.5311593,14.0687242,0.12330139,-10.092757,-0.10414778,-0.26707637,0.20210476,-0.1660576,7.959999000000001,41.9,-241.51,0.0,0.0
1606915776,1606915776495.0,50.531173100000004,14.068712300000001,1.8016368000000003,-9.228451,0.15442601,0.11960133,-0.06423248,-0.23080933,22.13,43.25,-232.74,0.0,0.0
1606915777,1606915777495.0,50.531183500000004,14.068706699999998,1.6747441000000003,-9.399636,-0.142455,0.20634422,-0.932272,-0.24363750499999998,18.75,45.21,-236.39,0.0,0.0
1606915778,1606915778496.0,50.5311953,14.0687052,2.1428106,-9.65821,-1.2725182,0.44397079999999994,0.0090713445,-0.13062742,7.1700006,43.41,-244.51998999999998,0.0,0.0
1606915779,1606915779498.0,50.5312136,14.0687093,1.3874398000000001,-9.500193,-0.44053311500000003,0.48001185,-0.21206187,-0.17338799,-6.689999500000001,36.93,-246.44,0.0,0.0
1606915780,1606915780494.0,50.5312315,14.068710199999998,1.6639702,-9.937134,-0.80205756,0.23016796,-0.239550815,0.097836174,-1.0300007,37.33,-239.34,0.0,0.0
1606915781,1606915781495.0,50.5312392,14.068697699999998,2.2732944,-9.876082,-1.4748282,0.5129984999999999,0.0894001225,-0.14345560000000002,-15.740001999999999,31.86,-244.62001,0.0,0.0
1606915782,1606915782502.0,50.5312398,14.0686892,1.8471266,-10.216059,-0.40940848,-0.052051797999999996,0.66086453,-0.0047891857,-13.57,31.71,-250.73,0.0,0.0
1606915783,1606915783497.5,50.531237899999994,14.068669,1.77051215,-10.09994,-0.22744916,0.379219075,-0.47412306,-0.123602477,9.009999,40.825,-237.20999,0.0,0.0
1606915784,1606915784494.0,50.531237899999994,14.0686581,1.316811,-9.348161,-0.24420857,0.26865247,0.17278323,-0.101305895,-4.1400013,37.36,-241.0,0.0,0.0
1606915785,1606915785494.0,50.5312444,14.0686276,1.2282255,-10.34774,-0.8595184000000001,0.06340174,-0.1008844,-0.12512964,2.4799995,40.39,-235.71,0.0,0.0
1606915786,1606915786495.0,50.531248600000005,14.068618300000002,0.9516952,-9.578004,-1.7010802999999999,0.5520939,-0.6665456,-0.23630711,-14.370003,35.09,-241.96999,0.0,0.0
1606915787,1606915787502.0,50.5312542,14.0686065,0.9983820999999999,-10.055647,-0.33279404,-0.14490332,-0.5584225,-0.013952164,-25.039997,32.620003000000004,-248.89,0.0,0.0
1606915788,1606915788495.0,50.5312635,14.0685923,1.0618285,-9.7563715,-1.1420341999999999,0.073786445,0.8813869000000001,-0.38902342,16.94,45.2,-225.28,0.0,0.0
1606915789,1606915789495.0,50.5312699,14.0685815,1.3575124,-10.169372000000001,0.34715924,0.34623235,0.18988746,-0.2802894,18.88,41.75,-218.15,0.0,0.0
1606915790,1606915790494.0,50.531285600000004,14.0685732,2.753332,-8.916007,-0.20470424,0.28636757,-0.23527475,-0.0005131290000000002,120.75999499999999,126.59000400000001,-112.82,0.0,0.0
1606915791,1606915791494.0,50.5312912,14.0685693,2.3475148999999997,-9.689333999999999,0.35673606,0.17763352,-0.12165382,0.18457904,102.72,119.87,-153.28,0.0,0.0
1606915792,1606915792493.0,50.5313231,14.068573800000001,5.0014873,-10.090363499999999,1.365892,-0.0013499819,2.0872349999999997,-0.36458883,206.18,99.67,-17.819992000000003,0.0,0.0
1606915793,1606915793501.0,50.5313521,14.0685859,0.4345476,2.6024973,8.573636,-0.39902323,0.69568384,0.16564222,214.26998999999998,74.83,-47.34001,0.0,0.0
1606915794,1606915794493.0,50.5313521,14.0685859,0.82001406,1.4425066,10.1226845,-0.0554115565,0.06588181,-0.054880135,221.51998999999998,82.729996,-48.0,0.0,0.0
1606915795,1606915795501.0,50.531371299999996,14.068592,0.6560113000000001,1.5801731,9.676167,-0.052662663,-0.09111056,-0.14101213,220.44,84.43,-49.550003000000004,0.0,0.0
1606915796,1606915796494.0,50.5313857,14.068585699999998,1.8064252,2.3247697,9.619903,0.13609469,-0.100273535,0.028197536000000002,216.97,81.68,-50.28,0.0,0.0
1606915797,1606915797077.5,50.5313857,14.068585699999998,1.8782511999999998,2.682703,9.2883055,-0.027006323000000002,-0.08744536,0.0544647425,215.61,78.97,-49.395000499999995,0.0,0.0
