,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
80,1606472938,1606472984,50.5296636,14.0708218,50.5293489,14.071091899999999,,,,
81,1606473026,1606473076,50.529649400000004,14.070828299999999,50.5293504,14.0710864,,,,
82,1606473106,1606473149,50.529628499999994,14.0709106,50.5294519,14.0712135,,,,
83,1606473374,1606473383,50.5282213,14.0745715,50.5283934,14.074652599999999,A-02,sklad,A-02,sklad
84,1606473492,1606473537,50.529673700000004,14.0708139,50.5293566,14.0711025,,,,
85,1606473557,1606473618,50.5296653,14.0707839,50.5293849,14.071041500000002,Hala schlosser,budova,,
86,1606473904,1606473934,50.529904200000004,14.070102300000002,50.5299894,14.0700508,,,,
87,1606473982,1606473991,50.528816,14.0707616,50.528557,14.070909200000001,,,,
88,1606474329,1606474401,50.5297026,14.070863099999999,50.529361,14.071093,,,,
89,1606474436,1606474485,50.5297047,14.070871900000002,50.5293518,14.071107500000002,,,,
90,1606474506,1606474568,50.529695200000006,14.0708304,50.529359899999996,14.071109,,,,
91,1606474598,1606474646,50.529684499999995,14.070855599999998,50.529354100000006,14.071122099999998,,,,
92,1606474665,1606474709,50.529680600000006,14.070855800000002,50.529360499999996,14.071069400000004,,,,
93,1606474723,1606474809,50.5296662,14.0708277,50.529339799999995,14.0711083,,,,
94,1606474837,1606474883,50.5296487,14.070825699999999,50.5293701,14.071092199999999,,,,
95,1606475591,1606475610,50.529869500000004,14.070221499999999,50.52951510000001,14.0707884,,,,
96,1606476053,1606476199,50.5300239,14.070353299999999,50.5284987,14.0708316,Hala schlosser,budova,nejaka dilna,budova
97,1606476270,1606476315,50.5296941,14.070839600000001,50.5293292,14.0710977,,,,
98,1606476329,1606476383,50.5296823,14.0708605,50.52934929999999,14.071060199999998,,,,
99,1606476395,1606476438,50.52967,14.0708332,50.52935120000001,14.071070800000001,,,,
100,1606476453,1606476516,50.5296627,14.070810999999999,50.529348299999995,14.071104199999999,,,,
101,1606476648,1606476699,50.5296432,14.070819400000001,50.5293573,14.071078,,,,
102,1606476830,1606476875,50.5296453,14.0708117,50.5297658,14.071025500000001,,,B-01 01-07,sklad
103,1606477109,1606477151,50.52964470000001,14.0708226,50.529763,14.0710079,,,B-01 01-07,sklad
104,1606477324,1606477363,50.529638399999996,14.070827800000002,50.5297318,14.0709582,,,,
105,1606477528,1606477612,50.5296464,14.0708182,50.5290495,14.0707405,,,,
106,1606477658,1606477697,50.5296763,14.0708156,50.5297657,14.070966199999999,,,,
107,1606477866,1606477918,50.5296431,14.07081,50.5293375,14.071103099999998,,,,
108,1606478360,1606478398,50.529762299999994,14.0709848,50.5294844,14.0707999,,,B-01 07-12,sklad
109,1606478414,1606478472,50.529778799999995,14.070976199999999,50.52948170000001,14.0707538,,,B-01 07-12,sklad
